id_1,id_2
1903,3878
1903,4818
1903,21491
1903,11585
1903,3070
1903,16336
1903,7357
1903,22110
1903,8893
1903,22100
1903,17437
1903,5699
1903,12783
1903,18338
1903,8045
1903,8351
1903,9363
1903,15928
1903,19930
1903,16001
1906,5786
1906,15991
1906,12168
1906,14275
1906,19498
1906,9181
1906,2571
1907,3990
1907,20948
1907,13866
1907,8851
1907,10396
1907,12783
1907,14123
1907,19147
1907,14426
1907,17056
1907,18797
1907,3402
1907,5439
1907,21684
1907,2719
1907,2051
1907,6393
1907,21491
1907,6799
1907,13341
1907,8351
1907,22427
1907,4609
1907,8882
1907,18977
1907,8787
1907,19894
1907,14531
1907,7418
1907,14334
1907,16264
1907,10292
1907,12208
1907,21498
1909,5844
1909,6940
1909,2040
1909,14368
1909,14862
1909,12988
1909,2149
1909,22111
1909,13134
1909,11992
1909,16337
1909,11546
1909,19091
1910,6297
1910,8026
1910,14902
1910,20415
1910,11054
1910,14650
1916,3322
1916,12533
11619,13469
1920,16742
1920,11808
1920,21404
1920,20361
1920,2653
1920,14870
1923,22181
1928,9569
1928,19899
1928,2609
1936,19781
1936,5248
1936,11535
1936,5663
1936,6156
1936,19892
1936,15784
1936,2386
1936,2771
1936,11274
1936,12047
1936,18945
1936,4497
1936,20385
1936,17037
1936,14891
1936,8411
1936,22085
1936,5335
1936,19033
1936,3398
1936,14462
1936,15653
1936,5600
1936,10362
1936,4397
1936,3613
1936,22305
1936,19738
1936,15231
1940,21226
1940,9368
1940,7050
1940,10043
1940,2455
1940,10500
1940,9816
1940,12587
1940,9255
1940,15567
1940,20499
1940,21803
1940,15003
1940,2610
1940,1149
1940,2746
1940,2246
1940,9149
1940,19053
1940,10061
1940,18561
1940,15208
1940,10510
1948,8196
1948,15287
1948,2989
1948,4130
1948,21842
1948,17358
1948,5332
1948,9054
1948,10501
1948,217
1948,3352
1948,5596
1948,18938
1950,2505
1950,6020
1950,19906
1950,21041
1950,15608
1950,7133
1950,6929
1950,3243
1950,7713
1951,18978
1951,17468
1951,3208
1951,11999
1951,20935
1953,21491
1953,18819
1953,21012
1953,3070
1953,9363
1953,8486
1953,7357
1953,17340
1953,22100
1953,8893
1953,16805
1953,3160
1953,22110
1953,16001
1953,16427
1953,17214
1953,17437
1953,3878
1953,4818
1953,15878
11769,4484
11769,4063
11769,11140
11769,15552
11769,6714
11769,12424
11769,3300
11769,5777
11769,20128
11769,6396
11769,13401
11769,2025
11769,9515
11769,4000
11769,2545
11769,21646
11769,17860
11769,22261
11769,22403
11769,8277
11769,11611
11769,15512
11769,10672
11769,15644
1955,13592
1965,6395
1965,4232
1965,4108
1965,8239
1965,8419
1965,18976
1965,20636
1965,17620
1965,11560
1965,2922
1965,20521
1965,12513
1967,16587
1967,10275
1967,6376
1967,2664
1977,9898
1977,5448
1977,5429
1977,10822
15184,6477
15184,6120
14720,7458
14720,2710
14720,16777
14720,17038
14720,6396
14720,21814
1997,13645
1997,6329
1997,9706
1997,4738
1997,16203
1997,22401
1997,16128
1997,12872
1997,9263
1997,20624
1997,21631
1997,8712
1997,3891
1997,4109
1999,8548
1999,6164
1999,6892
1999,18286
1999,21460
1999,8568
1999,13993
1999,5475
1999,22162
1999,7290
1999,20848
12061,12555
12061,10284
2008,21172
2008,5314
2008,4882
2008,3802
2008,4970
7768,2270
7768,9197
7768,16223
7768,18196
7768,14650
2019,15686
2019,5917
2019,2134
2019,5835
2019,18648
2019,3610
2019,4357
2019,6653
2023,4484
2023,3084
2023,4000
2023,15362
2023,3300
2023,22403
2023,8277
2023,10672
2023,11611
2023,2937
2023,6714
2023,2104
2023,6396
2023,14335
2023,15644
2030,18434
2030,18225
2040,3768
2040,19329
2040,6197
2040,20248
2040,10843
2040,3063
2040,6845
2040,16015
2040,11546
2040,22084
2040,18739
2040,15632
2040,15181
2040,16337
2040,18207
2040,7086
2040,16699
2040,4648
2040,3785
2040,4477
2040,17228
2040,6220
2040,16124
2040,14992
2040,20439
2040,12160
2040,11992
2040,12907
2040,10072
2040,9350
2040,12874
2040,20826
2040,10828
2040,17147
2040,11911
2040,14862
2040,16210
2040,3385
2040,8151
2040,7894
2040,16668
2040,10778
2040,2214
2040,4907
2040,7937
16955,20941
16955,18143
16955,21172
16955,8077
16955,2816
16955,8451
16955,20239
16955,12344
16955,7152
16955,12177
16955,4465
2043,21803
2043,12483
2043,4973
2043,2557
2043,10043
2043,11492
2043,12480
2043,4195
2043,9368
2043,6634
2043,20499
2043,9255
2043,7493
2043,12587
2043,2624
2043,19053
2043,7816
2043,2746
2043,4549
2043,10216
2043,5473
2043,15208
2043,7050
2043,15781
2043,18561
2043,10500
2043,12227
2043,12619
2043,21556
2043,10510
2043,6834
2043,13947
2043,4646
2043,2610
2043,19416
2043,9816
2043,22025
2043,10031
2043,13966
2043,5501
2044,2471
2044,21012
2044,22100
2044,18422
2044,3434
2044,17214
2044,16427
2044,2930
2044,3878
2044,8335
2044,21491
2044,3070
2044,3906
2044,7357
2044,22110
2044,17437
2044,17439
2044,3801
2044,15878
2044,9363
2044,8351
11526,20392
19025,4785
19025,10019
19025,6908
19025,11014
19025,6515
19025,21153
2055,21542
2055,5292
2055,4748
2055,18706
2055,17056
2055,14789
2055,11999
2055,20589
2055,5944
2055,16067
2058,13645
2058,17202
2058,17639
2058,8985
2058,17121
2058,13776
2058,2488
2058,11324
2058,2882
2058,6933
2058,19702
2058,14264
2058,3813
2058,22029
2058,12965
2058,5237
2058,21280
2058,12300
2058,7374
2058,7867
2058,7076
2058,15385
2058,11102
2058,3423
2058,18090
2058,4211
2058,9019
2058,11507
2058,11036
2058,8910
2058,3223
2058,17740
2058,13053
2058,4910
2058,14628
2058,7602
2058,12512
2058,17516
2058,18260
2058,16181
2058,6914
2058,4963
2058,12593
2058,18992
2058,17065
2058,20281
2058,3838
2058,4738
2058,16277
2058,16972
2058,3676
2058,21497
2058,15957
2058,18244
2058,2208
2058,9263
2058,4967
2058,10978
2058,2378
2058,11013
2058,8395
2058,20049
2058,8434
2058,20876
2058,20488
2058,22435
2060,11927
2060,4402
2060,5678
2060,16816
2066,15606
2066,10941
2066,14947
2074,8679
2074,3397
2074,5987
2074,21102
2074,14539
2074,15240
2074,3192
2074,9883
2074,7618
2074,5735
2074,21026
2074,20594
2087,5353
2087,3228
2087,7903
2089,18483
2089,8621
2089,18353
2089,3993
2089,4319
2089,16814
2089,16016
2089,6550
2090,17713
2092,3072
2092,3424
2092,16614
2092,20025
2092,11569
2092,20617
2092,4258
2092,14073
2092,17176
2092,7884
988,9634
988,4818
988,4718
988,18355
2104,4484
2104,14917
2104,11140
2104,8920
2104,3300
2104,17799
2104,4562
2104,5777
2104,22403
2104,12036
2104,14015
2104,6396
2104,12645
2104,6046
2104,12693
2104,18893
2104,15216
2104,4000
2104,18534
2104,15362
2104,21646
2104,17860
2104,11410
2104,9273
2104,8277
2104,11611
2104,2937
2104,2710
2104,15470
2104,12424
2104,15644
2109,17852
2109,18729
2109,8153
2109,19505
2109,14650
2109,10786
2118,21491
2118,17056
2118,3070
2122,4125
2129,19582
2129,3305
2129,7754
2129,9912
2129,21922
2131,17127
2131,2134
2131,5835
2131,5369
2131,18648
2131,6359
2131,4357
2131,9462
2131,6653
2135,7422
2135,3870
2135,20131
2135,5634
2135,10528
2135,6318
2135,18002
2135,12160
2135,21434
2135,16337
2135,6244
2135,17994
2135,13537
2135,6940
2135,21144
2135,7812
2135,16972
2135,11546
2135,14862
2135,6603
2135,2149
2135,7917
2135,17194
2135,21497
2135,20510
2135,19133
2136,6064
2136,3741
2136,20617
2136,10464
2136,18335
2136,20866
2136,13240
2136,10904
2136,14073
2136,10756
12897,3422
12897,21419
12897,8386
12897,8077
2149,8134
2149,4010
2149,12887
2149,12988
2149,16808
2149,6318
2149,14516
2149,8659
2149,20439
2149,9350
2149,5780
2149,19091
2149,8902
2149,18002
2149,4152
2149,6940
2149,16309
2149,14368
2149,14862
2149,13861
2149,3471
2149,4907
2149,2818
2149,9001
2149,18497
2149,20314
2149,21144
2149,2902
2149,19133
2150,7732
2150,12286
2150,20187
2150,9413
2150,7948
2150,14448
2150,20742
2152,15025
2152,2816
9682,19019
9682,3283
9682,6801
9682,15004
9682,2946
9682,22138
9682,14539
9682,21601
9682,2898
9682,10120
9682,18591
9682,3863
9682,8081
9682,2839
9682,18004
9682,15988
12978,14226
12978,19067
12978,20617
12978,5651
12978,16614
12978,19203
12978,5080
12978,3741
12978,20730
12978,22150
12978,16166
12978,6064
12978,11569
12978,3072
12978,19533
12978,11583
12978,20025
12978,17176
12978,3185
2159,14770
2159,15580
2159,5586
2159,8292
2159,9678
2159,13175
2159,18188
2159,19003
2159,9164
2159,3951
2159,3070
2159,7670
2159,5699
2159,3160
2159,10577
2159,7091
2159,8045
2159,21498
2159,2278
2159,12783
2159,13193
2159,22100
2159,16081
2159,22404
2159,2825
2159,5257
2159,12873
2159,16427
2159,4818
2159,21491
2159,7860
2159,12879
2159,7357
2159,22110
2159,22414
2159,3791
2159,19653
2159,14633
2159,10995
2159,8893
2159,9554
2159,17340
2159,3364
2159,3458
2159,17056
2159,7990
2159,16001
2159,11849
2159,8486
2159,5503
2159,8335
2159,13505
2159,11585
2159,10129
2159,20337
2159,9562
2159,16111
2159,9645
2159,3513
2159,18607
2159,15475
2159,10814
2159,9652
2159,14471
2159,2315
2159,14585
2159,9222
2159,16226
2159,12116
2159,15127
2159,16952
2159,21078
2159,11719
2159,11946
2159,8271
2159,13499
2159,9363
2159,15607
2159,3761
2159,13005
2159,18181
2159,8351
2166,11140
2166,16505
2166,15470
2166,13967
2166,5028
2166,21614
2181,3319
2181,4236
2181,18056
2181,14257
2181,2664
15215,4063
15215,16095
15215,13966
15215,9583
15215,18651
15215,9273
15215,22403
15215,14335
15215,2710
15215,15470
15215,4229
15215,4542
15215,15644
13273,2558
13273,14435
13273,2754
13273,5967
13273,10443
13273,2468
13273,12472
13273,12134
2208,6055
2208,5848
2208,10978
2208,13776
2208,17202
2208,4211
2208,2882
2208,3676
2208,16975
2208,7834
2208,17121
2208,21631
2208,21952
2208,18090
2208,19473
2208,3223
2208,18992
2208,17065
2208,20281
2208,20789
2208,21840
2208,5785
2208,16972
2208,12593
2208,8910
2208,11102
2208,11408
2208,17740
2208,7602
2208,19560
2214,16072
2214,6197
2214,5634
2214,20248
2214,10528
2214,16594
2214,11546
2214,4477
2214,22084
2214,21144
2214,6940
2214,15632
2214,3932
2214,18207
2214,7086
2214,4907
2214,4648
2214,17079
2214,7422
2214,3870
2214,16124
2214,6318
2214,21610
2214,20439
2214,12160
2214,5799
2214,12874
2214,9531
2214,5844
2214,10828
2214,14862
2214,13861
2214,17194
2214,16210
2214,16015
2214,8151
2214,7894
2214,16337
2214,13537
2223,14435
2238,8324
2238,22242
2238,10370
2238,14969
2238,3300
2238,9583
2238,22403
2238,18782
2238,3084
2238,17038
2238,12645
2238,3903
2238,15199
2238,18893
2238,4000
2238,17782
2238,6899
2238,16777
2238,13966
2238,15362
2238,5066
2238,6396
2238,15644
2246,10510
2246,21803
2246,9816
2246,2746
2246,10500
2246,2610
2246,9368
2246,18561
2246,9255
2246,19746
2246,2455
2246,16375
2247,11181
2247,10387
2247,13639
2252,9156
2252,17819
2252,11206
2252,20244
2252,10335
2252,7902
2252,2335
2252,8656
2252,12889
2252,6895
2252,4488
2252,11110
2252,21518
2252,19871
2252,14480
2252,17244
2252,22342
2252,22137
2252,2965
2252,11776
2252,15341
2252,8244
2252,3728
2252,22019
2252,4128
2252,8548
2252,22227
2252,12361
2252,15553
2252,13286
2252,14408
2252,16127
2252,12463
2252,20158
2252,14257
2252,3717
2252,20677
2252,19747
2252,3874
2252,6694
2252,16368
2252,7488
2252,10784
2252,21922
2252,11482
2252,11153
2252,7065
2252,3494
2252,5391
2252,7393
2252,964
2252,7981
2252,15318
2254,5208
2254,7125
2254,18196
2254,13735
2255,2517
2255,7985
2255,4839
2263,12322
2263,13286
2263,22158
2263,11905
2267,15405
2267,3741
2267,2470
2270,9197
2270,8153
2270,13813
2270,13289
2270,14650
2275,5835
2275,19873
2275,2134
2275,7541
2275,5369
2275,3610
2275,8268
2275,14672
2275,7703
2275,6653
2278,12472
2278,18819
2278,11897
2278,17340
2278,17056
2278,19003
2278,9554
2278,15912
2278,17214
2278,16639
2278,9164
2278,8335
2278,9843
2278,3070
2278,20337
2278,9562
2278,16111
2278,4818
2278,5699
2278,3160
2278,7111
2278,5962
2278,8351
2278,19930
2278,15878
2278,10814
2278,12783
2278,14585
2278,21907
2278,12116
2278,22404
2278,11719
2278,3171
2278,13866
2278,16427
2278,8271
2278,3878
2278,11946
2278,21491
2278,22110
2278,7357
2278,17671
2278,4053
2278,22100
2278,3791
2278,2825
2278,10995
2278,9363
2278,20857
2278,16001
2286,8330
2286,9769
2286,7776
2286,20036
2286,11482
2286,14257
2286,20178
2286,19967
2286,16106
2286,12606
2290,20108
2290,7979
2290,12130
2290,10424
2290,12782
2299,5664
2307,15686
2307,4402
2307,14018
2307,14850
2307,9658
2307,8822
2309,21900
2309,9050
2309,15692
2315,17495
2315,18819
2315,20337
2315,22100
2315,8893
2315,10596
2315,19539
2315,7357
2315,13178
2315,16427
2315,16639
2315,9164
2315,3878
2315,4818
2315,21491
2315,3070
2315,15878
2315,16403
2315,18888
2315,10995
2315,9363
2315,5289
2315,8351
2317,6848
2317,16809
2317,14973
2317,17381
2317,3177
2320,11982
2320,12737
2320,12016
2320,21930
2320,18764
2320,17329
2329,3171
2329,15912
2329,22110
2329,6466
2329,5122
2332,7718
2332,9189
2332,2586
2335,18056
2335,10335
2335,2335
2335,12163
2335,4236
2335,7430
2335,9156
2335,19049
2335,12536
2335,6047
2335,11334
2335,5908
2335,16106
2335,17928
2335,3494
2335,21191
2335,4819
2335,20848
2335,11340
2335,2399
2335,14662
2335,21766
2335,7776
2335,12555
2335,20178
2335,2571
2335,16127
2335,15606
2335,10424
2335,7684
2335,17454
2335,2866
2335,20092
2335,3489
2335,16368
2335,18325
2335,17727
2335,12361
2335,11011
2335,6804
2335,6895
2335,20528
2335,17674
2338,9595
2338,20679
2338,16192
2338,19080
2340,7826
2340,6153
2340,17056
2340,22438
2340,11003
2340,5448
2340,22291
2340,11611
2340,16414
2342,22389
2342,9958
2342,21523
2342,13235
2342,14560
2342,16453
2342,4325
2342,13482
2342,12444
2342,9512
2342,17883
2342,19803
2342,6925
2342,8240
2342,11009
2342,5865
2342,17779
2343,3741
2343,15802
2343,2470
2344,18056
2344,2664
2344,10788
2344,14257
2344,10275
2344,19489
2344,18513
2344,7369
2352,17707
2352,15060
2352,16121
2352,5303
2352,3953
2352,8554
2352,9558
2357,20152
2357,20990
2357,10581
2357,20820
2357,10497
2378,14264
2378,13776
2378,14628
2378,2488
2378,11324
2378,2882
2378,3676
2378,16277
2378,19702
2378,19119
2378,17121
2378,12965
2378,12593
2378,11408
2378,7867
2378,18992
2378,3423
2378,3838
2378,16972
2378,4967
2378,3223
2378,11507
2378,11102
2378,11013
2378,7602
2378,8434
2378,10932
2378,20488
2378,22435
2379,16454
2379,6357
2379,14862
2379,1716
2379,11858
2380,5304
2380,10483
2380,21361
2381,10180
2381,11905
2385,8634
2385,21830
2386,5663
2386,19033
2386,15784
2386,4497
2386,5335
2386,11274
2386,15653
2386,14891
2389,7409
2389,16056
2389,5127
2389,12370
2389,19827
2389,12829
2389,6399
2389,11565
2389,20577
2389,6071
2389,15876
2389,4537
2389,6956
2389,11102
2389,21756
2389,16752
2389,22128
2389,16707
2389,15464
2389,18993
2389,17309
2389,14702
2389,18247
2389,10221
2389,21813
2389,10951
2389,5861
2389,22444
2389,3914
2389,17764
2389,18415
2389,16739
2389,15245
2389,21995
2392,20415
2392,20442
2392,9400
2392,4445
2392,22239
2393,8348
2393,17685
2393,13267
2393,5377
2393,18155
2395,14539
2398,15191
2398,22181
2399,15714
2399,8106
2399,3454
2399,18241
2399,10201
2399,8099
2399,19028
2399,13276
2399,11699
2399,21046
2399,9156
2399,3728
2399,20158
2399,20677
2399,15341
2399,21083
4130,8741
4130,8996
4130,11299
2403,22242
2403,10370
2403,3300
2403,5777
2403,22403
2403,20798
2403,18782
2403,11140
2403,6886
2403,18893
2403,14015
2403,4000
2403,16777
2403,13966
2403,17860
2403,22261
2403,11611
2403,5066
2403,15644
2406,16809
2407,4677
2407,2051
2407,8422
2407,8241
2407,15350
2407,3931
2408,15634
2408,217
2412,16532
2412,21166
2412,17441
2417,12029
2417,7257
2417,10607
2417,21059
2417,20402
2417,11949
2417,14397
2429,21803
2429,10043
2429,11492
2429,10500
2429,12112
2429,9368
2429,9816
2429,20499
2429,13232
2429,7493
2429,15567
2429,15208
2429,7050
2429,10510
2429,19053
2429,2746
2429,2610
2429,18561
2429,2455
2429,16375
2431,7400
2431,2134
2431,14850
2431,5835
2431,5369
2431,18648
2431,8268
2431,20341
2431,4357
2431,7703
2431,6653
2433,2929
2435,6064
2435,21657
2435,20617
2437,5777
2437,11611
2437,22403
2437,17860
2437,3300
2439,12610
2439,16809
2439,11249
978,4536
978,4534
978,19257
978,4603
978,13087
2443,5013
2443,22243
2443,6820
2443,9803
2443,13767
2443,13568
2443,13195
2443,20136
2443,9809
2443,6982
2443,20373
2443,16548
2445,2508
2445,11003
2445,4347
2445,22324
2445,9257
2445,18551
2449,9990
2449,9224
2449,3170
2449,1985
2449,19184
2449,7093
2449,5049
2455,19783
2455,19512
2455,10560
2455,9418
2455,10657
2455,12227
2455,4195
2455,17120
2455,9816
2455,2764
2455,12587
2455,7570
2455,17125
2455,7493
2455,6204
2455,4549
2455,12579
2455,16375
2455,16444
2455,21803
2455,6646
2455,10043
2455,10500
2455,12615
2455,3175
2455,12480
2455,2113
2455,11969
2455,15003
2455,10510
2455,1149
2455,6580
2455,8070
2455,22025
2455,17248
2455,21226
2455,11577
2455,12483
2455,15537
2455,6634
2455,20198
2455,16010
2455,5736
2455,13232
2455,20499
2455,19053
2455,7816
2455,2746
2455,1796
2455,12738
2455,18561
2455,15208
2455,8675
2455,4506
2455,7050
2455,5482
2455,21612
2455,15651
2455,11179
2455,10031
2455,15567
2455,6185
2455,9149
2455,2610
2455,3143
2455,9255
2455,21860
2455,5501
14055,6477
14055,18996
14055,20888
14055,8153
14055,21417
14055,14650
2467,18247
2467,7409
2467,19090
2467,21756
2467,15464
2467,17779
2468,12472
2468,14435
2468,2754
2468,3529
2468,10443
2468,18819
2468,7822
2468,518
2468,18745
2469,4978
2469,4402
2469,16816
2469,14018
2469,20334
2469,20341
2469,6546
2469,16302
2469,8359
2470,19067
2470,9517
2470,20617
2470,10464
2470,16614
2470,15802
2470,19203
2470,3003
2470,13782
2470,3741
2470,6697
2470,15888
2470,6064
2470,17041
2470,12617
2470,11569
2470,3072
2470,1561
2470,20730
2470,3980
2470,11583
2470,16166
2470,20025
2470,3185
2470,3823
2470,17176
2471,16938
2471,21491
2471,22100
2471,10596
2471,7860
2471,9554
2471,17214
2471,16427
2471,3395
2471,3878
2471,7822
2471,3434
2471,8271
2471,3070
2471,3906
2471,7357
2471,22110
2471,8893
2471,15878
2471,17437
2471,18061
2471,10995
2471,9363
2471,6761
2471,16001
2482,10275
2482,13825
2482,18600
2482,12163
2482,2664
2482,14257
2482,6376
2482,19083
2482,19489
2482,4819
2486,6477
2486,12308
2486,4889
2486,8153
2486,14650
2488,18090
2488,17639
2488,14264
2488,13776
2488,11324
2488,11143
2488,8985
2488,17121
2488,12965
2488,12300
2488,11408
2488,7867
2488,5995
2488,3423
2488,5785
2488,3223
2488,8910
2488,17740
2488,7602
2488,11507
2488,14628
2488,22435
2488,12512
2488,16277
2488,11387
2488,8712
2488,14591
2488,12593
2488,3838
2488,4738
2488,3676
2488,16972
2488,4743
2488,4967
2488,10978
2488,11102
2488,7983
2488,20488
2488,10604
2492,11802
2492,6563
2492,12034
2492,5560
2497,3711
2497,12056
2497,5923
2497,5577
2497,4743
2497,10381
2497,11970
2497,9019
2497,22173
2497,11387
2497,13246
2497,3813
2497,7983
2497,12300
2497,11318
2497,13179
2500,13403
2500,9644
2505,11710
2505,21921
2505,9653
2505,22074
2505,11514
2505,19386
2505,10094
2505,21611
2505,9554
2505,11149
2505,14650
2505,21041
2505,15094
2505,21495
2505,8348
2505,6297
2505,6818
2505,12286
2505,4966
2505,19906
2505,18155
2505,9847
2505,20415
2505,20742
2507,8886
2507,3939
2507,22400
2507,11952
2507,16027
2507,17441
2507,8747
2507,10082
2507,16976
2507,10087
2507,2823
2507,13059
2507,11948
2508,2508
2508,2816
2508,20618
2508,11868
2508,20427
2508,19494
2508,2861
2508,12035
2508,6888
2508,15030
2508,15025
2508,11297
2515,11228
2515,6357
2515,10421
2515,1939
2515,18155
2515,1154
2515,15883
2515,20888
2515,11003
2515,17144
2515,10855
2515,20259
2515,15704
2515,18622
2515,20000
2515,14791
2515,10172
2527,7013
2527,7485
2527,11261
2527,4426
2527,6093
2540,10734
2540,3682
2540,13385
2540,9000
2545,4562
2545,15362
2545,4000
2545,4484
2545,3300
2545,6714
2545,10672
2545,12693
2545,22403
2545,11003
2545,15552
2545,21646
2545,15644
2548,19302
2548,1899
2548,16809
2551,20009
2551,7948
2551,20415
2555,8342
2555,15598
2555,18145
2557,10510
2557,21803
2557,19053
2557,15537
2557,9816
2557,2746
2557,10500
2557,15362
2557,2610
2557,21860
2557,9368
2557,19416
2557,8675
2557,18561
2557,9255
2558,7646
2558,2754
2558,10443
2558,15399
2558,11006
2558,19638
2558,5967
2558,15435
2558,21498
2558,518
2571,3489
2571,14275
2571,11986
2571,5206
2571,15991
2571,7979
2575,18819
2575,21921
2575,14799
2575,14168
2575,8348
2575,14650
2575,4966
2575,20415
2575,20442
2575,6818
2575,11514
2578,8639
2578,10833
2578,16809
2578,19886
2578,4326
2586,11710
2586,6738
2586,18155
2586,11514
2586,12669
2586,4731
2586,17110
2586,18327
2586,6228
2586,14650
2586,2741
2586,8901
2586,20662
2586,18696
2586,15179
2586,20394
2586,12286
2586,9189
2586,20442
2586,4360
2587,13494
2590,16809
2592,6946
2592,4808
2592,8288
2592,9001
2592,10843
2592,14241
2592,12902
2592,17411
2592,15735
2592,20510
15287,15322
15287,5504
15287,22036
15287,6139
15287,20259
15287,11674
2609,19899
2610,19512
2610,17125
2610,4973
2610,14282
2610,10657
2610,10043
2610,9953
2610,12480
2610,11969
2610,4195
2610,9816
2610,12587
2610,10560
2610,7493
2610,4954
2610,2624
2610,12492
2610,14529
2610,13966
2610,4549
2610,6991
2610,10216
2610,1493
2610,16375
2610,21803
2610,12619
2610,10500
2610,5155
2610,6834
2610,12227
2610,6646
2610,21556
2610,15208
2610,21492
2610,10510
2610,22114
2610,12579
2610,13947
2610,22025
2610,12112
2610,17248
2610,12483
2610,15537
2610,6634
2610,11492
2610,18423
2610,4405
2610,9368
2610,16010
2610,19746
2610,13232
2610,17876
2610,20499
2610,19053
2610,7816
2610,2746
2610,12738
2610,5473
2610,16828
2610,18561
2610,9255
2610,8675
2610,18472
2610,15124
2610,7050
2610,14882
2610,9055
2610,21860
2610,11179
2610,10031
2610,12511
2610,6185
2610,4646
2610,19416
2610,9149
2610,15661
2610,7477
2610,5501
2612,10396
2612,4677
2612,14334
2612,22427
2612,18977
2612,4511
2612,5439
2612,2051
2612,11149
2612,10292
2612,7655
2613,3517
2613,5542
2613,5932
2613,8153
2613,18729
2613,7454
2613,19505
2613,3697
11618,19806
11618,10942
11618,10367
2616,22352
2616,10995
2620,19037
2620,16121
2620,9558
2620,20820
2621,4346
2621,21922
2624,20499
2624,21803
2624,7050
2624,19053
2624,10043
2624,13966
2624,18561
2624,2746
2624,10500
2624,9368
2624,9816
2624,9255
2624,10510
2624,16375
2643,6055
2643,20281
14340,13551
14340,3138
14340,16623
14340,15544
14340,20049
14340,21176
14340,6113
14340,16779
14340,11663
14340,6933
14340,16181
14340,19050
14340,12038
14340,20488
14340,11097
2649,21491
2653,16742
2653,13562
2653,18382
2653,9368
2653,14870
2664,18910
2664,6710
2664,6892
2664,19935
2664,16587
2664,6112
2664,4790
2664,3319
2664,8119
2664,8095
2664,10846
2664,11879
2664,6376
2664,10730
2664,13652
2664,8206
2664,19967
2664,2976
2664,10306
2664,19871
2664,9769
2664,16091
2664,20841
2664,3156
2664,6208
2664,17396
2664,20848
2664,5322
2664,12075
2664,13976
2664,10960
2664,20828
2664,19487
2664,8058
2664,16184
2664,21460
2664,9183
2664,4819
2664,7511
2664,18325
2664,8568
2664,21045
2664,15178
2664,20086
2664,11482
2664,13814
2664,16998
2664,19484
2664,15183
2664,12001
2664,10275
2664,13825
2664,9277
2664,15430
2664,12163
2664,4236
2664,13831
2664,10284
2664,16106
2664,18513
2664,7369
2664,18056
2664,12894
2664,6164
2664,15182
2664,12739
2664,14590
2664,10788
2664,15547
2664,20634
2664,8956
2664,19489
2664,18222
2664,9181
2664,18072
2664,12555
2664,8868
2664,20729
2664,19085
2664,18612
2664,9742
2664,20178
2664,14257
2664,19242
2664,19498
2664,4128
2664,20406
2664,8275
2664,21084
2664,7651
2664,19083
2664,20571
2664,12575
2670,7703
2670,20708
2670,10717
2671,15778
2671,17340
2671,5586
2671,22100
2671,8893
2671,21206
2671,19891
2671,16427
2671,16938
2671,6018
2671,21491
2671,11585
2671,4818
2671,22110
2671,5288
2671,7357
2671,17671
2671,9562
2671,15878
2671,17437
2671,16436
2671,3070
2671,3160
2671,18773
2671,16441
2671,9209
2671,9363
2671,15475
2674,16809
2675,11611
2675,13468
2675,5542
2675,8931
2675,2883
2680,21226
2680,9149
2680,15567
2680,10043
2680,2746
2680,12738
2680,21860
2680,15208
2680,3175
2680,9255
2681,2134
17286,4514
7222,5289
7222,18819
7222,7271
7222,19891
7222,5586
7222,14585
7222,21907
7222,22100
7222,10995
7222,21491
7222,11585
7222,16001
7222,8045
7222,16427
7222,8271
7222,3878
7222,6018
7222,3395
7222,10129
7222,3070
7222,9363
7222,3906
7222,9394
7222,22110
7222,8893
7222,15878
7222,16436
7222,3160
7222,9164
7222,19653
7222,22024
7222,7822
7222,15475
7222,18355
7222,7357
7222,11719
2695,4536
2695,10482
2695,15043
2695,5773
2695,6332
2695,8064
2695,6702
19935,7522
19935,13825
19935,7979
19935,4636
19935,6019
19935,16106
19935,8206
19935,12710
2709,12404
2709,14858
2710,4484
2710,14116
2710,14969
2710,6714
2710,18782
2710,12036
2710,7458
2710,12645
2710,4542
2710,11611
2710,9515
2710,4000
2710,16777
2710,13966
2710,14485
2710,10105
2710,11160
2710,14148
2710,15470
2710,5066
2710,14015
2710,15644
2710,10673
2710,15552
2710,8324
2710,18882
2710,22403
2710,3084
2710,17038
2710,3440
2710,14095
2710,21614
2710,6886
2710,4248
2710,6396
2710,17860
2710,22261
2710,9273
2710,15362
2710,2937
2710,4425
2710,16095
2710,14335
2712,9744
2712,21349
16375,6646
16375,19512
16375,17125
16375,7050
16375,4973
16375,15537
16375,10043
16375,12480
16375,18423
16375,21860
16375,9816
16375,11179
16375,20499
16375,7493
16375,21803
16375,10510
16375,19416
16375,2746
16375,4549
16375,14529
16375,12579
16375,18561
16375,1493
16375,9149
16375,17248
16375,12112
2719,12472
2719,18819
2719,8851
2719,10396
2719,6725
2719,22427
2719,8893
2719,10596
2719,3856
2719,2051
2719,3402
2719,21988
2719,21021
2719,19147
2719,10217
2719,9065
2719,18977
2719,4677
2719,7655
2719,8241
2719,14531
2719,14123
2719,16523
2719,18745
2719,10292
2719,21586
2719,3529
2719,3990
2719,20948
2719,10542
2719,12928
2719,15350
2719,18797
2719,10259
2719,19539
2719,20600
2719,20998
2719,14426
2719,18422
2719,4511
2719,13341
2719,19732
2719,22153
2719,11049
2719,3906
2719,4609
2719,5408
2719,21307
2719,6393
2719,4965
2719,8271
